show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,duration_num
s8347,movie,The Holy Man,note chern-yim,"pongsak pongsuwan, note chern-yim, sarawut phumthong, savika chaiyadej, somlek sakdikul, petchtai wongkamlao",thailand,2018-07-25,2005,tv-14,92 min,"Comedies, Faith & Spirituality, International Movies","Formerly a troubled youth, a monk is given charge of a Buddhist temple neglected by superstitious villagers under the spell of a fake psychic.",92.0
s8348,tv show,The Homecoming,unknown,"se-yoon yoo, tyler rasch, guillaume patry, nikolai johnsen",unknown,2017-06-02,2015,tv-pg,1 Season,"International TV Shows, Korean TV Shows, Reality TV","Panelists from the Korean show ""Abnormal Summit"" lead cast mates on tours of their home countries, including China, Nepal, Italy, Canada and France.",1.0
s8349,movie,The House on Coco Road,damani baker,unknown,united states,2017-06-30,2016,tv-14,79 min,Documentaries,"This film chronicles the journey of Fannie Haughton, an Oakland activist who fled to Grenada with her family just prior to the U.S. invasion in 1983.",79.0
s8350,tv show,The House That Made Me,unknown,vinay pathak,india,2017-03-31,2015,tv-pg,3 Seasons,"International TV Shows, Reality TV","With host Vinay Pathak, Indian celebrities return to their childhood homes to reconnect with the past and share stories of their journey to success.",3.0
s8351,movie,The Human Factor: The Untold Story of the Bombay Film Orchestras,rudradeep bhattacharjee,unknown,india,2017-04-01,2013,tv-pg,53 min,"Documentaries, International Movies, Music & Musicals",A family of Parsi musicians collectively works for over 60 years scoring the orchestral soundtracks for some of Bollywood's most memorable films.,53.0
s8352,movie,The Humanity Bureau,rob w. king,"nicolas cage, sarah lind, hugh dillon, jakob davies, vicellous shannon, kurt max runte, lorne cardinal, jett klyne, david lovgren",canada,2018-12-18,2017,r,94 min,"Action & Adventure, Sci-Fi & Fantasy","In a dystopian, near-future United States, a deportation caseworker who has begun to question authority tries to safeguard a woman and her young son.",94.0
s8353,movie,The Hundred-Foot Journey,lasse hallström,"helen mirren, om puri, manish dayal, charlotte le bon, amit shah, farzana dua elahe, dillon mitra, aria pandya","united states, india, united arab emirates",2019-01-31,2014,pg,123 min,"Comedies, Dramas","A chef and his family leave India to open an eatery in the south of France, where they clash with the haughty restaurateur across the street.",123.0
s8354,tv show,The Hunt,unknown,david attenborough,united kingdom,2017-05-14,2015,tv-pg,1 Season,"British TV Shows, Docuseries, Science & Nature TV","Witness some of the most riveting showdowns in the animal kingdom as cameras capture leopards, polar bears and other predators targeting their prey.",1.0
s8355,movie,The Hurricane Heist,rob cohen,"toby kebbell, maggie grace, ryan kwanten, ralph ineson, melissa bolona, ben cross, jamie andrew cutler","united kingdom, united states",2018-09-26,2018,pg-13,103 min,Action & Adventure,A deadly hurricane with mile-high waves provides the perfect cover for stealing $600 million from a U.S. Treasury outpost in Mississippi.,103.0
s8356,movie,The Hurt Business,vlad yudin,kevin costner,united states,2017-02-01,2016,pg-13,111 min,"Documentaries, Sports Movies","Featuring legendary and up-and-coming MMA fighters, this documentary details the history of the brutal sport and the fighters' struggles and triumphs.",111.0
s8357,movie,The Imaginarium of Doctor Parnassus,terry gilliam,"heath ledger, christopher plummer, andrew garfield, verne troyer, lily cole, tom waits, johnny depp, colin farrell, jude law","united kingdom, canada, france, united states",2019-03-08,2009,pg-13,123 min,"Action & Adventure, Sci-Fi & Fantasy","When a deal with the devil comes due, the immortal Doctor Parnassus must renegotiate the pact to save his daughter and right the wrongs of his past.",123.0
s8358,tv show,The Inbetweeners,unknown,"simon bird, james buckley, blake harrison, joe thomas, greg davies, emily head, martin trenaman, belinda stewart-wilson, robin weaver, henry lloyd-hughes",united kingdom,,2010,tv-ma,3 Seasons,"British TV Shows, TV Comedies",This rib-tickling series follows four English lads as they try – and fail spectacularly – to navigate the wretched no-man's land of adolescence.,3.0
s8359,movie,The Incident,isaac ezban,"raúl méndez, nailea norvind, hernán mendoza, humberto busto, fernando álvarez rebeil, gabriel santoyo, paulina montemayor, héctor mendoza, leonel tinajero, marcos moreno",mexico,2017-06-19,2014,tv-ma,100 min,"International Movies, Sci-Fi & Fantasy, Thrillers","Two criminals race down a stairwell, a cop close behind. A bickering family begins a road trip. Their journeys will take far longer than expected.",100.0
s8360,movie,The Incredible Story of the Giant Pear,"philip einstein lipski, jørgen lerdam, amalie næsby fick","paul tylak, susie power, roger gregg, dermot magennis, marcus lamb, j. drew lucas",denmark,2019-03-01,2018,tv-g,75 min,Children & Family Movies,"Sebastian the elephant and his feline friend Mithco sail on a gigantic peach to rescue Sunnytown's beloved mayor, who's stranded on a mysterious island.",75.0
s8361,movie,The Incredibles 2,brad bird,"craig t. nelson, holly hunter, samuel l. jackson, sarah vowell, huck milner, catherine keener, bob odenkirk, sophia bush, brad bird, john ratzenberger",united states,2019-01-30,2018,pg,118 min,"Children & Family Movies, Comedies","When Elastigirl gets recruited for a high-profile crime-fighting mission, Mr. Incredible takes on his toughest assignment ever: full-time parenting.",118.0
s8362,movie,The Indian in the Cupboard,frank oz,"hal scardino, litefoot, lindsay crouse, richard jenkins, rishi bhat, steve coogan, david keith, sakina jaffrey, vincent kartheiser, nestor serrano",united states,2020-11-01,1995,pg,96 min,"Children & Family Movies, Dramas","A boy receives a wooden cupboard, antique keys and an Iroquois warrior figurine for his birthday. The figurine comes to life overnight in the cabinet.",96.0
s8363,movie,The Informant!,steven soderbergh,"matt damon, scott bakula, joel mchale, melanie lynskey, thomas f. wilson, patton oswalt, tony hale, eddie jemison, paul f. tompkins, tom papa",united states,2018-08-01,2009,r,108 min,"Comedies, Dramas","While gathering evidence against his employer to help the FBI build a price-fixing case, Mark Whitacre begins to piece together a fantasy world.",108.0
s8364,movie,The Intent,"femi oyeniran, kalvadour peterson","dylan duffus, scorcher, shone romulus, jade asha, femi oyeniran, ashley chin, nicky slimting walker, fekky",united kingdom,2017-05-15,2016,tv-ma,99 min,"Dramas, International Movies, Thrillers","After burgeoning criminal Gunz joins the increasingly violent TIC crew, the gang finds itself dealing with threats from all sides.",99.0
s8365,movie,The Intent 2: The Come Up,"femi oyeniran, nicky slimting walker","justin clarke samuel, ashley chin, nicky slimting walker, femi oyeniran, dylan duffus, shone romulus, adam deacon, karen bryson, selva rasalingam, jay brown",united kingdom,2019-02-21,2018,tv-ma,103 min,"Dramas, International Movies","During a trip to Jamaica, a London gang targets a disloyal member who has been meeting with rivals. Meanwhile, an undercover cop stands among them.",103.0
s8366,movie,The Invention of Lying,"ricky gervais, matthew robinson","ricky gervais, jennifer garner, jonah hill, louis c.k., jeffrey tambor, fionnula flanagan, rob lowe, tina fey, donna sorbello, stephanie march",united states,2020-01-01,2009,pg-13,99 min,"Comedies, Romantic Movies","In a world where no one fibs, a screenwriter gains fame and fortune – and maybe the girl of his dreams – by saying things that aren't true.",99.0
s8367,tv show,The Investigator: A British Crime Story,unknown,"mark williams-thomas, rick warden, frances millar, tanya winsor, alice harding, david bannerman, danielle bird, eve perry, polly lewis, billy james machin",united kingdom,2020-03-05,2018,tv-ma,2 Seasons,"British TV Shows, Crime TV Shows, Docuseries","After 40 years of inconclusive evidence, renowned criminologist Mark Williams-Thomas re-examines a string of mysterious murders.",2.0
s8368,movie,The Invitation,karyn kusama,"logan marshall-green, emayatzy corinealdi, aiden lovekamp, michelle krusiec, mike doyle, jordi vilasuso, jay larson, marieh delfino, tammy blanchard, michiel huisman, lindsay burdge, john carroll lynch",united states,2016-07-08,2015,tv-ma,100 min,"Horror Movies, Independent Movies, Thrillers","A man accepts an invitation to a dinner party hosted by his ex-wife, an unsettling affair that reopens old wounds and creates new tensions.",100.0
s8369,tv show,The Irish Mob,unknown,mickey spillane,unknown,2016-12-01,2008,tv-ma,1 Season,"Crime TV Shows, Docuseries","This documentary crime series charts the rise of the Irish Mob in America, from urban immigrant poverty to political power and wealth.",1.0
s8370,movie,The Iron Lady,phyllida lloyd,"meryl streep, jim broadbent, alexandra roach, harry lloyd, olivia colman, iain glen, victoria bewick, nicholas farrell, john sessions, anthony head, david westhead, julian wadham, richard e. grant, angus wright, roger allam, michael pennington, susan brown, phoebe waller-bridge","united kingdom, france",2019-07-07,2011,pg-13,105 min,"Dramas, International Movies","Margaret Thatcher, the first female prime minister of Britain, navigates a career destined to change the rules of leadership and politics.",105.0
s8371,movie,The Jack King Affair,"benjamin cohen, nicolas cotto",unknown,france,2018-01-02,2015,tv-14,52 min,"Documentaries, International Movies",This documentary explores a bold World War II operation in which an MI5 agent infiltrated a fascist network to intercept stolen documents.,52.0
s8372,tv show,The Jaime Maussan Show,unknown,jaime maussan,united states,2017-12-01,2010,tv-pg,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows",Mexican journalist and UFO investigator Jaime Maussan travels the world collecting evidence and firsthand accounts of extraterrestrial phenomena.,1.0
s8373,movie,The Jane Austen Book Club,robin swicord,"maria bello, emily blunt, kathy baker, amy brenneman, maggie grace, jimmy smits, hugh dancy, marc blucas, lynn redgrave, kevin zegers, nancy travis",united states,2019-03-08,2007,pg-13,106 min,"Comedies, Dramas, Romantic Movies",Six book club members find their lives resemble a modern-day version of Jane Austen's novels in this drama.,106.0
s8374,tv show,The Jungle Book,unknown,"emma tate, jimmy hibbert, sam gold, david holt, joseph j. terry","india, germany, france",2019-05-11,2010,tv-y7,1 Season,Kids' TV,"This animated series follows young Mowgli and his animal mentors Bagheera and Baloo, who do their best to protect him from fierce tiger Shere Khan.",1.0
s8375,movie,The Jungle School,riri riza,"prisia nasution, nyungsang bungo, rukman rosadi, nadhira suryadi, ines somellera",indonesia,2018-10-30,2013,tv-pg,90 min,"Dramas, International Movies",An idealistic young woman travels to the jungles of Indonesia to teach literacy – and much more – to local children.,90.0
s8376,movie,The Keeping Hours,karen moncrieff,"lee pace, carrie coon, sander thomas, amy smart, ray baker, ana ortiz, molly hagan, christina vidal, anna diop, jane daly, cliff chamberlain",united states,2018-09-01,2017,pg-13,95 min,"Dramas, Thrillers","Years after the death of their only child and subsequent divorce, a couple discovers that their son's ghost continues to inhabit their former home.",95.0
s8377,tv show,The Kindness Diaries,unknown,leon logothetis,unknown,2019-05-01,2019,tv-pg,1 Season,Reality TV,"Host Leon Logothetis travels the world with only a vintage motorbike and the kindness of strangers, which he pays back in unexpected, inspiring ways.",1.0
s8378,movie,The King's Speech,tom hooper,"colin firth, geoffrey rush, helena bonham carter, guy pearce, timothy spall, derek jacobi, jennifer ehle, anthony andrews, claire bloom, eve best, michael gambon","united kingdom, united states, australia",2018-06-02,2010,r,118 min,"Dramas, International Movies","In this biographical drama, Britain's King George VI struggles with an embarrassing stutter until he seeks help from speech therapist Lionel Logue.",118.0
s8379,tv show,The L Word,unknown,"jennifer beals, leisha hailey, laurel holloman, mia kirshner, katherine moennig, pam grier, rachel shelley, daniela sea, erin daniels, marlee matlin","canada, united states",,2009,tv-ma,6 Seasons,"Romantic TV Shows, TV Dramas",This trailblazing series follows the tangled lives and ever-changing relationships among a close-knit group of lesbians who call Los Angeles home.,6.0
s8380,tv show,The Lady in Dignity,unknown,"hee-seon kim, seon-a kim, sang-hun jeong, tae-im lee, ki-woo lee",south korea,2018-01-30,2017,tv-ma,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",The wife of a corporate heir finds her luxurious life overturned by a mysterious woman who joins the household as a caregiver for her father-in-law.,1.0
